name;price;quantity;code
CHA DR OETKER MENTA E CHOCOLATE;8;82;9432816979633
CHA DR OETKER MISTO 30GR DOCE FORMA;8;81;3253689345437
CHA DR OETKER MORANGO E PIMENTA;8;81;6067594318094
CHA DR OETKER QUENTAO ERVA-DOCE E ESPECIARIAS;8;81;4504093885728
CHA DR OETKER ROSA E FRAMBOESA;8;81;2144233898583
CHA EMAGRECEDOR 30 ERVAS;8;81;9900454736788
CHA EMAGRECEDOR PLAN 30 DIAS C/ 60 SAQUINHOS;8;81;9360449213803
CHA ERVA DOCE;8;81;3763232338053
CHA ERVA DOCE 10X15G SANITAS ;8;81;8256214722374
CHA ERVA DOCE 50G SPR;8;81;1669176221575
CHA ERVA DOCE CHILENO;8;81;8208449945528
CHA ESPINHEIRA SANTA 100G SABOR ALTERNATIVO;8;81;4387739582611
CHA ESPINHEIRA SANTA CAN CODIGO BARRAS;8;81;3119759279541
CHA ESPINHEIRA SANTA CHILENO;8;81;9203670241689
CHA FEEL GOOD TP VERDE LIMAO;8;81;3580234240314
CHA FLOR/FRUT MORAN/BAUN OETKE C/30;8;81;4391997343321
CHA FLORES DO CAMPO 10SA ;8;81;5439495720183
CHA FLORES E FRUTAS CITRICO DR OETKER;8;81;2197654447925
CHA FRUTAS E FLORES POMAR;8;81;2315568445860
CHA FRUTAS VERMELHAS 30G KODILAR;8;81;3450364090068
CHA GREEN TEA;8;81;2480823622029
CHA GUENMAI;8;81;6788047860920
CHA HIBISCO KODILAR;8;81;7991753848284
CHA HIRTELA 20G SPIRRO;8;81;4115211310371
CHA HORTELA LINTEA 24/R;8;81;4447925861113
CHA HUNHA DE GATO 20 GR ALDEIA NATURAL;8;81;5494477020943
CHA KITANO VERDE;8;81;6592073795087
CHA KODILAR BOLDO;8;81;7825936792646
CHA KODILAR QUENTAO/GENGIBRE;8;81;7078699266433
CHA KODILAR VERDE C/LAR ;8;81;1064491717971
CHA LATA BRANCO C/PESSEGO MATTE LEAO;8;81;1009085212004
CHA LEAO;8;81;9228688131111
CHA LEAO 1L VERDE C/LIMAO TP;8;81;1715688486242
CHA LEAO 25 SAQ CAMOMILA;8;81;6837160864017
CHA LEAO 25 SAQ ERVA DOCE;8;81;7021500558291
CHA LEAO BOA FORMA 15 SAQ;8;81;3960646239946
CHA LEAO BRANCO C/10 SAQ;8;81;9366793029355
CHA LEAO BRANCO C/15;8;81;5710632728841
CHA LEAO C/15 MORANGO C/BAUNILHA;8;81;5818084730838
CHA LEAO FUZE PREMIUM 22;8;81;2267379656663
CHA LEAO FUZE PRETO/LIMAO 15 SAQUINHOS;8;81;4144814411083
CHA LEAO FUZE PRETO/PESSEGO 15 SAQUINHOS;8;81;4661713709545
CHA LEAO GREEN TEA LIMAO;8;81;4993238982848
CHA LEAO LT VERMELHO;8;81;9290534738227
CHA LEAO MATTE CAPIM CIDREIRA C/25;8;81;7586503304436
CHA LEAO MATTE NATURAL C/10;8;81;1005932319393
CHA LEAO MATTE SOLUVEL SACHET;8;81;2293555071146
CHA LEAO MORANGO;8;81;4726296058590
CHA LEAO PRETO CANELA C/15;8;81;8243167519802
CHA LEAO VERDE C/MARACUJA LT;8;81;5694312309601
CHA LEAO VERDE LIMAO;8;81;6088228826335
CHA LEAO VERDE MARACUJA C/15 SAQUINHOS;8;81;1914327978719
CHA LEAO VERMELHOELHO F VERMELHO C/15;8;81;2880087009513
CHA LEVE E SOLTO 30G WELEDA;8;81;4300599921534
CHA M LEAO COPO DIET PESSEGO;8;81;7534646538796
CHA MACA;8;81;6732145589459
CHA MACA C/CANELA LEAO R SA;8;81;9901041232812
CHA MACA COM CANELA 15 SAQUINHOS LEAO 30G;8;81;9871872114336
CHA MAE TERRA CAMOMILA;8;81;8690701989149
CHA MAE TERRA ERVA DOCE;8;81;7519672578552
CHA MARACUJA COM CAMOMILA KODILAR GERAL;8;81;3114823987383
CHA MARROCOS DR OETKER;8;81;8475552401542
CHA MATE;8;81;6320708514864
CHA MATE 250G KODILAR;8;81;3608917025167
CHA MATE COM LIMAO LEAO;8;81;7326762250693
CHA MATE DOCE DE LEITE R;8;81;4333979942402
CHA MATE LAR/ACER 10 ENV ;8;81;2628833126214
CHA MATE LEAO C/10 LIM?O;8;81;9563877013611
CHA MATE LEAO LARANJA 10X25X | CHA MATE LARANJA 25 SAQUINHOS;8;81;6912388543861
CHA MATE NATURAL LEAO;8;81;4020412249482
CHA MATE NATURAL LEAO GRANEL;8;81;3498888810381
CHA MATE PROMACAO;8;81;6112589088924
CHA MATE TOS LINTEA;8;81;3339550386707
CHA MATE TOSTADO DR OETKER;8;81;1662480603185
CHA MATTE LEAO;8;81;3849573081829
CHA MATTE LEAO 100GR ORGANICO;8;81;2081613367737
CHA MATTE LEAO 15SAQ VERDE+ABACAXI+HORTELA C/36;8;81;1745707806906
CHA MATTE LEAO POWER ACAI GUA;8;81;2830575301956
CHA MATTE LEAO PRONTO GREEN TEA AB/HOR;8;81;9035694234128
CHA MATTE LEAO PRONTO GREEN TEA MARAC;8;81;7862381416016
CHA MATTE LEAO PRONTO GREEN TEA MARACUJA 1;8;81;3901313918539
CHA MATTE LEAO PRONTO GREEN TEA SPREE 1;8;81;2826013071551
CHA MATTE LEAO PRONTO GUARANA;8;81;7221344757389
CHA MATTE LEAO VERDE GRANEL;8;81;1805738063387
CHA MISTO CIDREIRA LIMAO E MEL COM 15 SACHES DR OETKER 15G;8;81;6791235792494
CHA MISTO ESTACOES FRIAS ;8;81;4783238946282
CHA MISTO LEAO MORANGO ;8;81;9418726040340
CHA MISTO REFEICAO LEVE 26G;8;81;2468964690606
CHA MIX DE ERVAS KODILAR;8;82;7410170336454
CHA MORANGO LIN TEA;8;82;8150427279335
CHA MULTI ERVAS LI/GENG/MEL;8;82;4115548816346
CHA MULTIERVAS ANIS;8;82;4398896041942
CHA MULTIERVAS CAMOMILA/MEL;8;82;8349883645642
CHA MULTIERVAS ERVA DOCE E MEL;8;81;4048124560758
CHA MULTIERVAS FRUTAS VERMELHAS;8;81;6020095313032
CHA MULTIERVAS SUAVE REFEICAO;8;81;8153667388170
CHA NAT LIFE KODILAR MATTE TOSTADO 100G;8;81;1857982771782
CHA NAT LIFE KODILAR MATTE VERDE 100G;8;81;6426629443689
CHA NATURAL 15 SAQUINHOS LEAO 24G;8;81;1056491506840
CHA NATURAL LIFE CAMOMILA 10G;8;81;9267054515425
CHA NATURALLIFE MACA;8;81;1151749805037
CHA NESTEA TANGERINA;8;81;7957568014032
CHA OETKER 10SAQ 6 ERVAS;8;81;3765211906449
CHA OETKER 10SAQ ABACAXI E HORTELA;8;81;8270922347024
CHA OETKER 15SAQ 22 5G VERMELHO ;8;81;9227136405507
CHA OETKER 15SAQ SILVESTRE;8;81;5375673923408
CHA OETKER CIDREIRA LIMAO E GENGIBRE C/15 SAQ;8;81;1541929961235
CHA OETKER DOCE FORMA;8;81;6496380524000
CHA OETKER DOCE MANHA;8;81;2051931031480
CHA OETKER DOCE REFEICAO SACHET;8;81;1806215433479
CHA OETKER DOCE VITA C;8;81;9662547855281
CHA OETKER ERVA DOCE 15SAQ;8;81;8271188176175
CHA OETKER FL FR LARANJA C/ESP C/15 SAQ;8;81;6375346148658
CHA OETKER FL FR MACA C/15 SAQ;8;81;5869657739679
CHA OETKER FL FR MACA CANELA C/15 SAQ;8;81;4507242657983
CHA OETKER FL FR MORANGO C/15 SAQ;8;81;2762793374165
CHA OETKER FL FR PESSEGO C/15 SAQ;8;81;6073593614512
CHA OETKER FL FR PESSEGO CASSIS C/15 SAQ;8;81;5252795320656
CHA OETKER FL FRUTAS VERMELHAS C/15 SAQ;8;81;6300553825902
CHA OETKER FL/FR ROMA/CRANBERRY;8;81;7173843834275
CHA OETKER FRUTAS DO BOSQUE AROMA E FRUTAS;8;81;7540040978405
CHA OETKER MELISSA FLOR LARANJA C/15 SAQ;8;81;2028674448149
CHA OETKER MORANGO SILVESTRE;8;81;9242684054755
CHA OETKER PAISES INDIA;8;81;3549571639562
CHA OETKER VERDE 22 5G C/LIMAO C/15 SAQ;8;81;1524541082067
CHA OETKER VERDE 22 5G MENTA C/15 SAQ;8;81;4310978258113
CHA OETKER VERMELHO;8;81;1334694720391
CHA OETKER VITA+C C/15;8;81;9993418619095
CHA PASSIFLORA 50G MTERRA MAE TERRA;8;81;7813986674124
CHA PATA DE VACA 20G SPIRRO;8;81;2015433254816
CHA PORANGABA;8;81;6027523036084
CHA PRENDA 10UN ESPINHEIRA SANTA;8;81;2173237100589
CHA PRENDA 10UN MARCELA;8;81;1676989858445
CHA PRENDA 10UNIDADE CARQUEJA;8;81;7838602734381
CHA PRENDA 10UNIDADE MACA/CANELA;8;81;6750948314593
CHA PRENDA 10UNIDADE QUEBRA PEDRA;8;81;2538875821435
CHA PRENDA 10UNIDADE SAQ ACAI;8;81;8909845421948
CHA PRENDA 10UNIDADE SAQ PRETO;8;81;3544874713083
CHA PRENDA 10UNIDADE SAQ VERDE;8;81;4892851985543
CHA PRENDA AMORA MIURA;8;81;1832812269420
CHA PRENDA BRANCO;8;81;8261725395281
CHA PRENDA BRANCO 10UNIDADE ACAI/LARANJA;8;81;1810729028929
CHA PRENDA C/10 CAMOMILA;8;81;2812794655109
CHA PRENDA C/10 HORTELA/CANELA;8;81;8227694830878
CHA PRENDA C/10 MARACUJA;8;81;8836065699215
CHA PRENDA ERVA DOCE;8;81;7387689633907
CHA PRENDA HIBISCUS;8;81;5910200838063
CHA PRENDA HORTELA 10 SACHETS;8;81;9849882304417
CHA PRENDA MATE CRAVO/CAN C/25SAQ;8;81;8546453517796
CHA PRENDA MELISSA;8;81;4833808813587
CHA PRENDA SAQ 10UNIDADE VERMELHO;8;81;3100147230977
CHA PRENDA UVA;8;81;7260025828016
CHA PRETO;8;81;2417391939971
CHA PRETO KODILAR;8;81;4015753409453
CHA PRETO LEAO 15 UNIDADES;8;81;8827205719288
CHA PRETO REAL;8;81;2038596328416
CHA PRONTO COM LIMAO MATTE LEAO ICED TEA ZERO 15 LITRO;8;81;3399656809783
CHA PRONTO MATE LEAO LARANJA;8;81;2760143800188
CHA PRONTO MATE LEAO MACA;8;81;3930992199173
CHA PRONTO MATTE LEAO PESSEGO;8;81;9933183439791
CHA REAL 1 5G VERDE ABACAXI C/HORT ;8;81;9867326997867
CHA REAL MULTI ERVAS SVE NOITE;8;81;2911289507172
CHA REAL MULTIERVAS 10UNIDADE CAPIM CIDREIRA/LJA 1GR;8;81;6547762714392
CHA REAL MULTIERVAS 10UNIDADE DETOX NATURAL 1 5GR;8;81;8623455580696
CHA REAL MULTIERVAS 10UNIDADE MACA/CANELA 15GR;8;81;1806075408789
CHA REAL MULTIERVAS C CIDREIRA;8;81;9211701157158
CHA REAL MULTIERVAS CARQUEJA C/10;8;81;5319574689191
CHA REAL MULTIERVAS VERDE C/MARA C/10;8;81;7369074491679
CHA REFEICAO LEVE 30G WELEDA;8;81;7975257237005
CHA ROYAL BLEND PRETO C/12;8;81;2639360708863
CHA SENE 12G SACHE CANGERI;8;81;5986696695138
CHA SENE COMPOSTO SLIM 50G BOTICA;8;81;4330360619885
CHA SUPRAVITA VERDE INST;8;81;5289270325231
CHA SUPRAVITA VERDE LIMAO;8;81;6959880850229
CHA TRADICIONA 7 PLANTAS CAIXA CHILENO;8;81;5757991971600
CHA VEMAT MACA C/10;8;81;5132218926741
CHA VEMAT TOST/NAT 200G;8;81;2535005171007
CHA VERDE - 50 CAPSULAS MIDWAY;8;81;5675775544768
CHA VERDE 10 SACHE 15G GERAL;8;81;5158173923477
CHA VERDE 100 CAPS;8;81;5380992264286
CHA VERDE 15 SACHES AMOR A VIDA;8;81;9148337471811
CHA VERDE 200 CAPS AMOR A VIDA;8;81;6700230055559
CHA VERDE 250G ABACAXI C/ HORTELA DYNAMIC LAB;8;81;9726944490924
CHA VERDE 250G LIMAO DYNAMIC LAB;8;81;7370825883923
CHA VERDE 500MG 80 CAPS SELACHII;8;81;4422942441040
CHA VERDE 50CAPS BRASMED;8;81;5036907952832
CHA VERDE 75CAPS FITOBRASIL ;8;81;7533314301756
CHA VERDE 90X400 MG UNIAO VEGETAL;8;81;2280439443648
CHA VERDE AMOR A VIDA 100GR;8;81;1732627953192
CHA VERDE BRASMED 10 SACHES;8;81;3036143613143
CHA VERDE BRIFARM NAT GEO;8;81;4863598717750
CHA VERDE C/ ABACAXI LT;8;81;8998820515133
CHA VERDE C/ALCACHOFRA 2 ;8;81;5865874045759
CHA VERDE C/CENTELLA ASI SPIRRO;8;81;6191773020031
CHA VERDE C/GENGIBRE NATURAL LIFE 22G;8;81;8281158745786
CHA VERDE C/LARANJA CAIXA CHILENO;8;81;3624968759465
CHA VERDE C/LIMAO E ERVA DOCE CAIXA CHILENO;8;81;5884191385934
CHA VERDE CAIXA CHILENO;8;81;5313738877682
CHA VERDE CAMELLIA SINEN GERAL;8;81;2933307152702
CHA VERDE COLAGENO ABACAXI 200G TIARAJU;8;81;1757046434639
CHA VERDE COM COLAGENO 200G TIARAJU;8;81;8808607073039
CHA VERDE DR OETKER TRADICIONAL 17GR;8;81;3956146900865
CHA VERDE DYNALIFE INST FRUTAS VERMELHAS 200G;8;81;8850663307720
CHA VERDE FRUTAS CITRICAS 250G DYNALIFE;8;81;4486649037118
CHA VERDE GRANEL/CANGERI 100G CANGERI;8;81;6197212219255
CHA VERDE GREEN EAABACAXI 1;8;81;4305498920488
CHA VERDE IMPORTADO 20G SPIRRO;8;81;4986135001155
CHA VERDE KODILAR R;8;81;3841034029395
CHA VERDE LARANJA DR OETKER;8;81;8057558644565
CHA VERDE LEAO 1LT;8;81;2472892470915
CHA VERDE LEAO 30X10X | CHA VERDE LEAO;8;81;5841307808822
CHA VERDE LEAO FUZE C/LIMAO 1;8;81;6172718648220
CHA VERDE LIMAO 200G;8;81;3620866343694
CHA VERDE LIN TEA;8;81;5530225054645
CHA VERDE PESSEGO DR OETKER;8;81;7623372170039
CHA VERDE PESSEGO MAGRO;8;81;3600974520851
CHA VERDE SOLUVEL SABOR MACA 200G - VITALAB;8;81;3224554748059
CHA VERMELHO 100CPS TIARAJU TIARAJU;8;81;5655199036461
CHA VERMELHO CAP ;8;81;4884802760560
CHA VERMELHO LEAO 1L F VERMELHAS;8;81;1479399515856
CHA VERMELHO SOLUVEL 200G - VITALAB - MORANGO;8;81;4210972882041
CHA VERMELHOC/COLAGENO N ;8;81;7436718457892
CHA VITAO 100GR BANCHA;8;81;3578471621317
CHATI NEVE LIGHT;8;81;2330646316121
CHIMARRAO DOS PAMPAS PCT 20X | CHIMARRAO DOS PAMPAS 20/500GR;8;81;8163348611541
CLIGHT TEA MACA;8;81;1935861280424
DREAM TEA LIMAO DIVERSOS;8;81;1229615681425
DREAMTEA CHA VERDE C SOJA  COLAGENO E FIBRAS 200G SABOR ABACAXIHORTELA 2221 SUPRA VITA ;8;81;4665286261433
ERVA DOCE KITANO;8;81;9661558217377
ERVA MATE GAUCHO 500 GR;8;81;4431060739916
ERVA MATE LARANJEIRAS 500 GR;8;81;7856886262367
ERVA MATE TERERE;8;81;7003504057968
ERVA-DOCE MATTE LEAO 10 SACHES G;8;81;9173345619183
ERVADOCE;8;81;4750758365770
ERVAS FINAS KITANO 21 GR;8;81;8225566886332
HORTELA MATTE LEAO 10 SACHES G;8;81;4298413625711
ICE TEA PESSEGO LT||REFRIGERANTES;8;81;6317461231504
KIT CHA OETKER 45G MACA/CANELA/CARAMELO;8;81;8516908957043
KIT CHA OETKER 45G MORANGO/FRAMBOESA;8;81;6870036375916
LEAO PREMIUM BEM ESTAR 6/15ENV;8;81;9305570174770
MACA COM CANELA CHA MAIS 10 SACHES G;8;81;2477524516603
MADRUGADA - FENNEL TEA 10 TEA BAGS - 0 5OZ (PACK OF 02) | CHA DE ERVA-DOCE - ANIS 10 SACHES -;8;81;3661501526215
MADRUGADA - ORANGE TEA 10 TEA BAGS - 0 5OZ (PACK OF 02) | CHA DE LARANJA - TE DE NARANJA 10 SACHES -;8;81;9835142468021
MADRUGADA CHAMOMILE TEA - 0 35 OZ (10 TEA BAGS) PACK OF 4;8;81;8982603488346
MATE BOLDO-DO-CHILE MATTE LEAO 10 SACHES G;8;81;1269407463540
MATE CAMOMILA MATTE LEAO 10 SACHES G;8;81;8482217064112
MATE SOLUVEL MATTE LEAO ;8;81;5811345112841
MOLHO PARA SALADA BALSAMICO MASTERFOODS;8;81;4456519528313
MORANGO MATTE LEAO 15 SACHES 22;8;81;5806123413092
NAMASTEA CHA VERDE LARANJA E GENGIBRE 250ML GREEN DAY;8;81;7347257098220
NAT CHA MAE TERRA SENE(CASSIA ACUTIF;8;81;2348800422598
PRETO MATTE LEAO 15 SACHES G;8;81;8050469325474
QUEBRA PEDRA 20G SPR;8;81;4204270088536
QUEBRA PEDRA SACHET 10G;8;81;7086294030510
REFRESCO GOLLY ZERO CHA BCO C/LICHIA;8;81;3423234024616
SENE CAIXA;8;81;7415784335321
TINTURA DE QUEBRA PEDRA 100 ML CATEDRAL;8;81;5926752822910
TINTURA DOURADINHA CAMPO 100ML CANG;8;81;5708905430978
VERDE DE LIMAO MATTE LEAO 15 SACHES G;8;81;9039103027679
VERMELHO DR OETKER 15 SACHES 22;8;81;2168960257671
VITATEA CHA VERDE ORIG 200GR;8;81;2430878735961
VITATEA VERDE PESSEGO 200G;8;81;6970364925438
XFITFIBR CAST CA/CHOC 20G V6 CX12 MAE TERRA;8;81;6642416017744
CHA DE CAMOMILA COM CIDREIRA E MARACUJA LEAO;8;81;2713457746014
CHA DE CAPIM CIDREIRA LEAO;8;81;6050340724381
CHA LEAO 22 5G C/15 SILVESTRE;8;81;7584054928918
CHA MATE LEAO;8;81;8654233513173
CHA MATE REAL MEL;8;81;2639161216496
CHA MATE REAL SAQ CANELA C/20;8;81;5386282003870
CHA MATE REAL SAQ GUARANA C/20;8;81;9547963271404
CHA MATE REAL SAQ NATURAL C/20;8;81;2883709372323
CHA MATE REAL SAQ PESSEGO C/20;8;81;5515891764270
CHA PRENDA MATE NATURAL;8;81;4088945018899
PESSEGO MATTE LEAO 25 SACHES G;8;81;7669664318011
PREMIUM POMAR MACA E LARANJA MATTE LEAO 15 SACHES 22;8;81;6804933508887
CEBOLA SUPER ALHO 500GR PURA;8;81;3277600542043
ESPEC KODILAR PAPRICA DOCE;8;81;9263535360200
ESPEC KODILAR PAPRICA PIC ;8;81;9913379743235
PAPRICA DOCE;8;81;6570025784961
PAPRICA DOCE KITANO;8;81;3653319837338
PAPRICA PICANTE;8;81;1611027457436
PAPRICA PICANTE KITANO;8;81;8485221152297
PIMENTA BAIANA CEPERA;8;81;5786657729570
PIMENTA BRANCA KITANO MOIDA;8;81;4014999565319
PIMENTA DO REINO MOIDA KODILAR;8;81;6008558950627
PIMENTA DO REINO MOIDA KODILAR 40GR;8;81;2590229739101
PIMENTA DO REINO PRETA MOIDA KITANO;8;81;7581540872349
PIMENTA KITANO CALAB FLOCOS FRASCO;8;81;4647639367035
PIMENTA MALAGUETA CEPERA VERMELHA;8;81;8901603014035
PIMENTA REINO PO KITANO;8;81;6792650346329
AGUA MINERAL BEIRA RIO 5LT;8;81;6312906422861
CANELA DA CHINA CASCA KITANO;8;81;5853026700385
CANELA DA CHINA EM PO;8;81;8957354854590
CANELA DA CHINA EM PO SIAMAR;8;81;7019214564080
CANELA DA CHINA RS;8;81;9277797911207
CANELA DA CHINA-CASCA;8;81;5572531537337
CANELA EM CASCA HIKARI 20 GR;8;81;4783215350285
CANELA EM PO 40G VILMA;8;81;7034047376602
CANELA EM PO HIKARI 30 GR HIKA;8;81;9485234833491
CANELA EM PO KITANO 50G;8;81;7946230266203
CANELA EM PO KODILAR 30 GRS;8;81;4392407838869
CANELA MATTE LEAO 25 SACHES G;8;81;2915520940638
CANELA PO KITANO;8;81;2288527854693
ESPEC KODILAR CANELA CASCA;8;81;7062492838966
CRAVO DA INDIA KITANO 8G;8;81;9514617868453
CRAVO KODILAR 8GR;8;81;1350512033861
ESPEC KITANO CRAVO DA INDIA;8;81;3799338823702
ESPEC KODILAR CRAVO PO;8;81;4443791792417
CONDICIONADOR KODILAR NOZ MOSCADA MOIDA;8;81;6431442572048
ESPEC KITANO NOZ MOSCADA MOIDA;8;81;5119028469956
NOZ MOSCADA GRAO MASTERFOODS 8GR;8;81;5611134645738
NOZ MOSCADA KODILAR 10GR;8;81;8605638876079
NOZ MOSCADA MOIDA PO;8;81;2952836472469
NOZ- MOSCADA MOIDA 50GR;8;81;6150295111507
COENTRO EM GRAOS KODILAR;8;81;8918869326649
COENTRO KITANO 55GR PO;8;81;5609893834387
COMINHO EM PO;8;81;9844854087728
COMINHO EM PO KITANO;8;81;7770345469974
ACAFRAO DA TERRA MOIDA KITANO;8;81;1637918597233
ACAFRAO DA TERRA YOKI;8;81;3694672967091
ACAFRAO EM PO SIAMAR 40G;8;81;4010849801889
ACAFRAO KITANO 61GR DA TERRA FCO;8;81;2973570913411
ALECRIM 15G - MSABOR ;8;81;6641802467668
ALECRIM DESIDRATADO KITANO FRASCO;8;81;8036058116372
CAMOMILA HIKARI ;8;81;2053600297382
COLORIFICO;8;81;3924364142880
COLORIFICO KITANO YOKI;8;81;2516235724814
COLORIFICO KODILAR;8;81;8362338664248
COLORIFICO KODILAR 80 GRS;8;81;4514025720607
COMINHO;8;81;4070172868479
COMINHO EM PO HIKARI;8;81;7275930407986
CONDICIONADOR KODILAR ACAFRAO;8;81;1430519346661
CONDICIONADOR KODILAR GENGIBRE 20GR;8;81;6294521764517
CONDICIONADOR KODILAR LOURO MOIDO;8;81;9660927170866
CURRY 6/R;8;81;4743600006914
CURRY KITANO;8;81;7892298764335
ESPEC KODILAR CURRY;8;81;3147650019533
ESPEC KODILAR LOURO;8;81;5894824500060
ESPEC KODILAR LOURO 7G;8;81;4846729264058
FOLHA DE LOURO EM PO ;8;81;9678371871047
FOLHA DE LOURO HIKARI ;8;81;1665861576907
FOLHA DE LOURO KITANO;8;81;4582514978648
GENGIBRE EM PO SIAMAR 30G;8;81;3459276297325
GENGIBRE KITANO 57GR MOIDO;8;81;5790835322925
LOURO EM FOLHA 3G - MSABOR ;8;81;7877520864338
LOURO EM PO 30G - MSABOR ;8;81;7026549731690
LOURO EM PO YOKI;8;81;3135936684836
TEMP SABOR AMI COMPLETO C/LOURO POTE 5KG;8;81;5810276533185
TEMPERO COMPLETO SABOR A MI TOQUE DE LOURO;8;81;3372359719387
TOMILHO KITANO 25GR;8;81;9477069455489
TRIGO EM GRAO YOKI;8;81;2108468193182
CEVADA CORSETTI PCT 500GR;8;81;5616319672561
CEVADA SUPERBOM 500 GR;8;81;8593205141138
CEVADA YOKI TORR MOIDA 12X | CEVADA YOKI;8;81;7033252030843
MILHO DE PIPOCA PREMIUM YOKI 500G;8;81;1962617193703
MILHO PARA PIPOCA YOKI PREMIUM;8;81;5856117253772
MILHO PIPOCA CAMIL PREMIUM;8;81;9071204702957
MILHO PIPOCA HIKARI 500 GR;8;81;6381693267101
MILHO PIPOCA P/MICRO CODILAR MANTEIGA;8;81;7016298037792
MILHO PIPOCAO KODILAR 500 GR;8;81;1085030658424
PIPO0CA NATURAL100G CHINEZINHO;8;81;4134894726505
PIPOCA AMERICANA KODILAR;8;81;6569971505501
PROTETOR SOLAR EXPERTISE LOREAL LOCAO FPS15;8;81;6178264601023
YOKI PANELA NATURAL;8;81;9855832476964
12 GRAOS GRINGS 500G;8;81;3870780203170
ARR/TOM/MANJ COZIN FAC TIO JOAO;8;81;7302905036659
ARROZ 7 CEREAIS + SOJA 1KG TIO JOAO RIO QUALITY;8;81;2785634136747
ARROZ AGULHINHA BRANCO TIPO 1 PRATO FINO 1 KG;8;81;4771467865810
ARROZ BROTO LEGAL T1 5KG;8;81;7540173239766
ARROZ CAMIL 1KG POLIDO INTEGRAL;8;81;6847041525835
ARROZ CAMIL 5KG OMIYAGUE;8;81;4060046232038
ARROZ CAMIL 7 CEREAIS 1KG;8;81;7633247600131
ARROZ CAMIL CATETO INTEGRAL A VACUO 1KG;8;81;4459941189976
ARROZ CAMIL PREMIUM PRETO;8;81;6896115528463
ARROZ CAMIL PREMIUM VERMELHO 500GR;8;81;5127611090620
ARROZ COZINHA FACIL RISOTO;8;81;7527253733574
ARROZ COZINHA ITALIANA TIO JOAO 1KG;8;81;3377800071356
ARROZ COZINHA JAPONESA TIO JOAO 1KG;8;81;6483743936431
ARROZ COZINHA TAILANDESA TIO JOAO 1 KG;8;81;8045504100375
ARROZ DOCE C/COCO CAMIL R;8;81;4489146966570
ARROZ EMOCOES;8;81;7674155424277
ARROZ INTEGRAL AGULHINHA (TIPO 1) GRINGS 1KG;8;81;9860491045224
ARROZ INTEGRAL MAIS VITA;8;81;2670576842167
ARROZ INTEGRAL RARIS 1KG;8;81;3950979993590
ARROZ INTEGRAL ROSALITO 1KG;8;81;6655701070048
ARROZ INTEGRAL ROZCATO 1KG RIO QUALITY;8;81;7024451493961
ARROZ INTEGRAL TIO URBANO 1KG;8;81;1200445325359
ARROZ INTEGRAL UNCLE BENS MASTERFOODS PACOTE COM 8 SAQUINHOS DE 125G;8;81;7777125898167
ARROZ JASMINE C/QUINOA ORG;8;81;6793469989260
ARROZ KODILAR;8;81;5420758633754
ARROZ LA PASTINA VERMELHO NACIONAL;8;81;2997558045879
ARROZ MAISVITA 1KG CATETO;8;81;4504618906970
ARROZ MEU BIJU 8 GRAOS INTEGRAIS C/AVEIA;8;81;2086737378045
ARROZ MEU BIJU 8 GRAOS INTEGRAIS C/QUINOA;8;81;4811256503115
ARROZ NAMORADO INTEGRAL 1KG;8;81;3736723622505
ARROZ NARDELLI 1K;8;81;1113436278894
ARROZ NATUS INTEG 1KG;8;81;8078365299220
ARROZ NIKKOH COZINHA ORIENTAL 1KG;8;81;7136006512957
ARROZ PARA RISOTO ARBORIO LA PASTINA 1 KG;8;81;1866346934027
ARROZ PARB EM SAQUINHOS;8;81;1013614737358
ARROZ PARIZ 7GRAOS INTIMUS 1KG;8;81;4982060641511
ARROZ PRATO FINO 1KG JAPONES TIPO 1;8;81;2802624490736
ARROZ PRATO FINO INTEGRAL 1KG;8;81;6411450435151
ARROZ RITTO MAE TERRA 7 CEREAIS/QUINUA/LINHAC;8;81;3756134440077
ARROZ T JOAO 500GR 7 GRAOS INTIMUS +QUINOA;8;81;6338674910433
ARROZ TIO JOAO 1KG INTEGRAL EM SAQUINHOS;8;81;2372643761789
ARROZ TIO JOAO INTIMUS 1K;8;81;5599172379340
ARROZ TIPO 1 CAMIL 5KG;8;81;7897173055929
ARROZ TIPO 1 PRINCESA 5KG;8;81;6862590798615
ARROZ TIPO1 EXTREMO SUL 5KG;8;81;9034687261507
ARROZ TIPO1 MOMIJI CALROSE 1KG;8;81;9434989939271
ARROZ URBANO ARBORIO 1KG;8;81;7726863419576
ARROZ VITA TIO JOAO 1KG;8;81;3839719444132
CAMIL BRANCO RESERVA ESPECIAL PACOTE;8;81;3976519655178
CAMIL CULINARIA ITALIANA ESPECIAL PACOTE;8;81;5890653610912
CAMIL INTEGRAL ESPECIAL PACOTE;8;81;1229221416095
CAMIL MOMIJI TIPO 1 PACOTE;8;81;1778396807877
CAMIL PARBOILIZADO ORGANICO ESPECIAL PACOTE;8;81;8001196908150
CAMIL PARBOILIZADO TIPO 1 PACOTE;8;81;2867047980941
JASMINE INTEGRAL CATETO PACOTE;8;81;1577384803845
KIARROZ FUMACENSE KINTEGRAL PACOTE;8;81;3173226940259
LA PASTINA NEGRO CAIXA;8;81;7566962023828
MAIS VITA INTEGRAL PACOTE;8;81;7511910394869
RARIS 7 CEREAIS INTEGRAIS PACOTE;8;81;5754249236941
RARIS 7 GRAOS INTEGRAIS PACOTE;8;81;6473149881767
